Time,Rain,ONI,NIA,Dam
0,0.0,-0.7,38.225693,78.63
1,0.0,-0.7,57.99653,78.63
2,0.0,-0.7,49.119213,78.61
3,0.0,-0.7,47.03472,78.59
4,0.0,-0.7,42.22338,78.56
5,0.0,-0.7,47.721066,78.54
6,6.1,-0.7,43.880787,78.51
7,0.0,-0.7,61.20949,78.51
8,0.0,-0.7,46.59375,78.51
9,0.0,-0.7,46.770832,78.48
10,0.0,-0.7,45.55903,78.47
11,0.0,-0.7,57.37847,78.44
12,0.0,-0.7,46.71875,78.44
13,0.0,-0.7,37.555557,78.41
14,0.0,-0.7,44.644676,78.37
15,0.0,-0.7,35.90972,78.33
16,0.0,-0.7,39.02778,78.29
17,0.0,-0.7,47.491898,78.25
18,0.0,-0.7,51.917824,78.22
19,0.0,-0.7,43.385418,78.2
20,0.0,-0.7,43.87847,78.17
21,0.0,-0.7,48.467594,78.14
22,0.0,-0.7,43.07523,78.11
23,0.0,-0.7,55.211807,78.07
24,0.0,-0.7,52.86111,78.05
25,0.0,-0.7,47.29398,78.02
26,0.0,-0.7,44.41551,77.98
27,0.0,-0.7,47.09375,77.94
28,0.0,-0.7,48.71875,77.87
29,0.0,-0.7,40.891205,77.83
30,0.0,-0.7,33.921295,77.78
31,0.0,-0.5,44.988426,77.73
32,0.0,-0.5,35.601852,77.69
33,0.0,-0.5,35.09028,77.66
34,1.02,-0.5,33.789352,77.59
35,0.0,-0.5,34.68287,77.57
36,0.0,-0.5,38.78588,77.51
37,0.25,-0.5,35.302082,77.45
38,0.0,-0.5,42.092594,77.4
39,0.0,-0.5,39.385418,77.35
40,1.52,-0.5,35.913193,77.3
41,0.0,-0.5,31.099537,77.25
42,0.0,-0.5,43.243057,77.22
43,0.0,-0.5,40.855324,77.15
44,0.0,-0.5,41.58449,77.09
45,0.0,-0.5,46.083332,77.02
46,0.0,-0.5,50.251156,76.95
47,0.0,-0.5,44.702545,76.9
48,1.02,-0.5,38.94676,76.88
49,8.38,-0.5,43.320602,76.85
50,0.75,-0.5,46.39352,76.83
51,16.51,-0.5,34.916668,76.78
52,0.0,-0.5,60.229168,76.76
53,0.0,-0.5,65.03935,76.74
54,0.0,-0.5,62.921295,76.71
55,0.0,-0.5,41.422455,76.67
56,0.0,-0.5,45.694443,76.64
57,0.51,-0.5,45.828705,76.61
58,0.0,-0.5,62.02778,76.54
59,0.0,-0.4,58.55787,76.45
60,0.0,-0.4,37.685184,76.36
61,0.0,-0.4,44.085648,76.3
62,0.0,-0.4,26.29514,76.27
63,0.0,-0.4,28.005787,76.25
64,0.0,-0.4,33.711807,76.16
65,0.0,-0.4,47.53472,76.07
66,0.0,-0.4,37.453705,76.01
67,0.0,-0.4,42.90972,75.94
68,0.0,-0.4,30.371529,75.9
69,0.0,-0.4,39.631943,75.82
70,0.0,-0.4,42.082176,75.75
71,0.0,-0.4,33.563656,75.67
72,0.0,-0.4,38.476852,75.6
73,0.0,-0.4,38.70023,75.54
74,0.0,-0.4,49.311344,75.48
75,0.0,-0.4,59.34028,75.4
76,0.0,-0.4,67.263885,75.33
77,0.0,-0.4,57.13426,75.26
78,0.0,-0.4,46.563656,75.2
79,0.0,-0.4,49.842594,75.12
80,0.0,-0.4,45.84722,75.01
81,0.0,-0.4,46.872684,74.95
82,0.0,-0.4,51.92361,74.87
83,1.02,-0.4,43.626156,74.78
84,18.29,-0.4,57.44676,74.69
85,0.51,-0.4,49.344906,74.65
86,0.0,-0.4,54.24653,74.57
87,0.0,-0.4,42.25347,74.48
88,0.0,-0.4,42.429398,74.43
89,0.0,-0.4,38.873844,74.35
90,0.0,-0.3,43.788193,74.29
91,0.0,-0.3,48.313656,74.21
92,0.0,-0.3,41.988426,74.17
93,0.0,-0.3,64.041664,74.12
94,0.0,-0.3,47.445602,74.07
95,0.0,-0.3,37.37963,74.0
96,0.0,-0.3,108.364586,73.95
97,0.0,-0.3,41.12153,73.87
98,0.0,-0.3,42.86227,73.76
99,0.0,-0.3,38.199074,73.61
100,0.0,-0.3,30.136574,73.5
101,0.0,-0.3,18.189816,73.45
102,0.0,-0.3,13.311342,73.43
103,7.62,-0.3,19.75,73.38
104,0.0,-0.3,24.400463,73.36
105,0.76,-0.3,18.023148,73.3
106,0.0,-0.3,24.318287,73.26
107,0.0,-0.3,28.337963,73.19
108,0.0,-0.3,24.350695,73.13
109,0.0,-0.3,19.092592,73.06
110,0.0,-0.3,5.724537,73.02
111,0.0,-0.3,19.289352,72.96
112,0.0,-0.3,22.916666,72.93
113,0.0,-0.3,18.25926,72.89
114,0.0,-0.3,20.355324,72.85
115,8.13,-0.3,18.126158,72.8
116,0.0,-0.3,17.561342,72.76
117,0.51,-0.3,18.722221,72.72
118,0.0,-0.3,24.516203,72.65
119,5.84,-0.3,15.896991,72.56
120,0.0,-0.3,16.150463,72.5
121,0.0,-0.3,20.19676,72.45
122,0.0,-0.3,19.429398,72.37
123,0.0,-0.3,18.024305,72.31
124,0.0,-0.3,9.289351,72.25
125,26.42,-0.3,10.243055,72.15
126,0.0,-0.3,7.185185,72.14
127,3.56,-0.3,5.721065,72.06
128,26.42,-0.3,3.7349536,72.01
129,33.53,-0.3,5.1365743,71.98
130,1.52,-0.3,11.674768,72.08
131,11.69,-0.3,4.046296,72.06
132,0.0,-0.3,5.2303243,72.04
133,0.51,-0.3,5.320602,71.98
134,0.76,-0.3,6.2569447,71.94
135,0.0,-0.3,9.064815,71.89
136,0.0,-0.3,20.940971,71.84
137,0.0,-0.3,7.023148,71.79
138,0.0,-0.3,7.040509,71.76
139,0.0,-0.3,5.8622684,71.71
140,0.0,-0.3,6.560185,71.65
141,0.0,-0.3,7.9965277,71.62
142,1.27,-0.3,9.512732,71.56
143,11.18,-0.3,6.9328704,71.51
144,0.76,-0.3,9.575232,71.51
145,11.43,-0.3,9.634259,71.45
146,6.86,-0.3,6.7465277,71.4
147,0.0,-0.3,19.359953,71.39
148,0.0,-0.3,29.827547,71.35
149,0.0,-0.3,30.68287,71.3
150,10.92,-0.3,17.844908,71.25
151,0.0,-0.1,22.35764,71.22
152,0.0,-0.1,10.284722,71.21
153,0.0,-0.1,6.521991,71.61
154,0.0,-0.1,8.217592,71.93
155,0.0,-0.1,7.172454,71.87
156,10.67,-0.1,7.2777777,71.81
157,5.0,-0.1,18.211805,71.78
158,0.0,-0.1,21.828703,71.73
159,1.78,-0.1,21.030092,71.68
160,1.27,-0.1,20.74074,71.63
161,2.29,-0.1,13.748842,71.58
162,0.51,-0.1,17.50926,71.54
163,0.0,-0.1,19.20139,71.6
164,0.0,-0.1,18.721066,71.54
165,0.0,-0.1,9.715278,71.48
166,7.62,-0.1,6.8472223,70.42
167,17.28,-0.1,5.390046,71.37
168,1.78,-0.1,4.236111,71.39
169,0.0,-0.1,2.5370371,71.36
170,1.78,-0.1,3.0046296,71.33
171,0.0,-0.1,13.111111,71.3
172,50.9,-0.1,16.44213,71.29
173,0.0,-0.1,8.277778,71.83
174,0.0,-0.1,9.336805,71.82
175,0.76,-0.1,7.865741,71.8
176,9.65,-0.1,10.209491,71.78
177,0.76,-0.1,9.658565,71.83
178,45.72,-0.1,11.034722,71.85
179,22.86,-0.1,22.666666,72.04
180,2.54,-0.1,11.885417,72.21
181,25.8,-0.1,7.829861,72.29
182,12.19,-0.1,16.375,72.29
183,0.0,-0.1,21.452547,72.52
184,10.41,-0.1,15.642361,72.6
185,56.89,-0.1,15.802083,72.65
186,2.28,-0.1,16.87037,73.41
187,0.0,-0.1,21.355324,73.52
188,0.2,-0.1,12.862268,73.48
189,15.75,-0.1,13.175926,73.45
190,0.25,-0.1,16.675926,73.51
191,19.3,-0.1,15.596065,73.49
192,7.87,-0.1,16.291666,73.48
193,1.78,-0.1,18.773148,73.47
194,10.16,-0.1,12.040509,73.4
195,0.0,-0.1,12.982639,73.35
196,1.27,-0.1,12.954861,73.27
197,0.25,-0.1,15.087963,73.17
198,11.69,-0.1,13.232639,73.06
199,52.07,-0.1,16.887732,73.02
200,0.51,-0.1,19.774305,73.55
201,1.02,-0.1,18.44213,73.67
202,22.35,-0.1,17.037037,73.63
203,6.35,-0.1,9.344908,73.79
204,2.29,-0.1,22.212963,73.9
205,5.33,-0.1,19.32176,73.88
206,0.76,-0.1,17.291666,73.87
207,14.22,-0.1,12.297454,73.8
208,0.0,-0.1,8.971065,73.84
209,20.32,-0.1,12.55787,73.87
210,0.0,-0.1,13.798611,73.8
211,0.0,-0.1,17.57986,73.81
212,0.0,-0.1,16.667824,73.71
213,36.07,-0.1,22.440971,73.58
214,0.0,-0.1,30.453703,73.62
215,5.84,-0.1,27.98264,73.55
216,8.89,-0.1,18.41088,73.48
217,6.6,-0.1,23.61111,73.62
218,5.08,-0.1,22.875,73.68
219,0.25,-0.1,19.903934,73.61
220,0.0,-0.1,26.541666,73.54
221,35.6,-0.1,25.101852,73.47
222,19.56,-0.1,20.239584,73.41
223,0.25,-0.1,19.174768,73.48
224,0.25,-0.1,19.52199,73.49
225,21.59,-0.1,17.989584,73.41
226,14.99,-0.1,18.364584,73.64
227,95.5,-0.1,19.472221,73.75
228,55.37,-0.1,26.86574,74.75
229,22.61,-0.1,24.262732,75.4
230,8.89,-0.1,26.04861,75.7
231,0.0,-0.1,26.898148,75.81
232,0.0,-0.1,27.56713,75.77
233,2.29,-0.1,27.20486,75.69
234,27.68,-0.1,20.332176,75.61
235,14.73,-0.1,24.876158,75.78
236,0.0,-0.1,25.358797,75.87
237,4.57,-0.1,24.996529,75.83
238,8.38,-0.1,30.043982,75.79
239,19.81,-0.1,28.83912,75.72
240,1.27,-0.1,9.259259,75.9
241,0.0,-0.1,26.435184,76.01
242,0.0,-0.1,31.35764,75.97
243,0.0,-0.2,29.047453,75.89
244,9.4,-0.2,32.381943,75.79
245,0.0,-0.2,31.614584,75.74
246,5.0,-0.2,26.734953,75.7
247,0.0,-0.2,35.877316,75.58
248,0.0,-0.2,42.287037,75.45
249,0.0,-0.2,26.77199,75.34
250,0.0,-0.2,26.94213,75.25
251,0.0,-0.2,36.657406,75.16
252,2.79,-0.2,31.157408,75.05
253,0.25,-0.2,28.328703,74.97
254,0.0,-0.2,32.113426,74.87
255,0.0,-0.2,23.241898,74.78
256,0.0,-0.2,21.172453,74.68
257,0.0,-0.2,23.234953,74.58
258,13.38,-0.2,30.225695,74.46
259,2.54,-0.2,31.836805,74.39
260,1.52,-0.2,30.39699,74.29
261,0.0,-0.2,27.383102,74.18
262,0.25,-0.2,27.35301,74.08
263,2.79,-0.2,38.69213,73.96
264,2.79,-0.2,25.67361,73.87
265,1.52,-0.2,29.145834,73.76
266,16.76,-0.2,25.891203,73.66
267,34.8,-0.2,30.121529,73.6
268,0.25,-0.2,31.960648,73.66
269,2.54,-0.2,32.43403,73.59
270,0.0,-0.2,29.784721,73.53
271,4.57,-0.2,34.01273,73.49
272,32.0,-0.2,41.645832,73.49
273,0.76,-0.3,32.260418,73.52
274,16.76,-0.3,45.400463,73.51
275,3.56,-0.3,25.081018,73.49
276,6.35,-0.3,25.953703,73.48
277,0.0,-0.3,36.46412,73.45
278,0.0,-0.3,37.36574,73.38
279,0.0,-0.3,41.35764,73.28
280,0.0,-0.3,66.62847,73.24
281,0.0,-0.3,16.121529,73.19
282,10.1,-0.3,12.179399,73.13
283,2.79,-0.3,21.291666,73.08
284,3.05,-0.3,13.006945,73.01
285,0.0,-0.3,9.576389,72.97
286,30.23,-0.3,9.475695,72.87
287,0.0,-0.3,13.832176,73.44
288,5.59,-0.3,14.116899,73.42
289,4.06,-0.3,17.038195,73.45
290,0.0,-0.3,14.309028,73.41
291,2.04,-0.3,15.280092,73.37
292,13.2,-0.3,16.038195,73.32
293,0.0,-0.3,12.445601,73.43
294,0.0,-0.3,8.736111,73.44
295,0.0,-0.3,7.310185,73.41
296,0.0,-0.3,7.1435184,73.36
297,0.0,-0.3,8.771991,73.3
298,0.0,-0.3,12.22338,73.26
299,0.0,-0.3,8.09375,73.22
300,0.0,-0.3,10.325232,73.17
301,0.0,-0.3,7.6261573,73.13
302,0.0,-0.3,6.46875,73.09
303,0.0,-0.3,7.084491,73.05
304,0.0,-0.3,10.243055,73.01
305,0.0,-0.3,10.363426,73.0
306,0.0,-0.3,20.894676,72.99
307,0.0,-0.3,40.797455,72.95
308,0.0,-0.3,76.01157,72.95
309,0.0,-0.3,1.7025462,72.91
310,0.0,-0.3,0.0,72.83
311,23.9,-0.3,0.0,72.82
312,2.29,-0.3,0.0,72.83
313,0.0,-0.3,0.0,72.84
314,0.0,-0.3,0.0,72.81
315,0.25,-0.3,5.766204,72.77
316,15.75,-0.3,30.501158,72.73
317,0.0,-0.3,0.0,72.8
318,0.0,-0.3,0.0,72.78
319,0.0,-0.3,0.5138889,72.76
320,0.0,-0.3,14.447917,72.73
321,0.0,-0.3,8.136574,72.7
322,0.0,-0.3,10.883101,72.67
323,0.0,-0.3,11.652778,72.64
324,0.0,-0.3,9.125,72.58
325,0.0,-0.3,14.075232,72.53
326,0.0,-0.3,23.510416,72.48
327,0.0,-0.3,17.474537,72.45
328,0.0,-0.3,9.331018,72.42
329,0.0,-0.3,8.600695,72.4
330,0.0,-0.3,29.208334,72.37
331,0.0,-0.3,42.136574,72.31
332,0.0,-0.3,40.605324,72.26
333,0.0,-0.3,28.92824,72.18
334,0.0,-0.3,39.31597,72.13
335,0.0,-0.3,32.640045,72.08
336,0.0,-0.3,38.663193,72.04
337,0.0,-0.3,46.90625,71.96
338,4.83,-0.3,18.289352,71.91
339,8.39,-0.3,23.51736,71.85
340,2.54,-0.3,24.68287,71.81
341,2.29,-0.3,23.02662,71.79
342,2.54,-0.3,25.314816,71.78
343,14.23,-0.3,45.105324,71.76
344,1.02,-0.3,30.083334,71.76
345,0.0,-0.3,27.788195,71.77
346,0.0,-0.3,23.582176,71.76
347,0.0,-0.3,25.356482,71.73
348,0.76,-0.3,21.421297,71.71
349,0.0,-0.3,22.626158,71.69
350,0.0,-0.3,76.82407,71.68
351,0.0,-0.3,145.53473,71.66
352,0.0,-0.3,141.21297,71.64
353,0.0,-0.3,116.827545,71.62
354,0.0,-0.3,64.36806,71.6
355,0.0,-0.3,36.648148,71.57
356,0.0,-0.3,34.476852,71.56
357,0.0,-0.3,32.300926,71.57
358,0.0,-0.3,26.270834,71.56
359,0.0,-0.3,25.369213,71.54
360,0.0,-0.3,46.938656,71.52
361,0.0,-0.3,34.62037,71.49
362,0.0,-0.3,24.856482,71.48
363,0.0,-0.3,24.625,71.47
364,0.0,-0.3,33.04514,71.47
365,0.0,-0.1,17.766203,71.47
366,0.0,-0.1,19.931713,71.47
367,0.0,-0.1,21.783566,71.46
368,0.0,-0.1,19.38889,71.45
369,0.0,-0.1,35.41898,71.42
370,0.0,-0.1,26.386574,71.39
371,0.0,-0.1,25.956018,71.42
372,0.0,-0.1,36.28125,71.42
373,0.0,-0.1,43.67477,71.43
374,0.0,-0.1,35.649307,71.45
375,0.0,-0.1,33.072918,71.48
376,0.0,-0.1,32.275463,71.49
377,0.0,-0.1,35.30324,71.49
378,0.0,-0.1,35.381943,71.47
379,0.0,-0.1,44.564816,71.45
380,1.27,-0.1,37.733795,71.43
381,0.0,-0.1,27.731482,71.43
382,0.0,-0.1,37.100693,71.42
383,0.0,-0.1,33.99537,71.41
384,0.0,-0.1,36.020832,71.41
385,0.0,-0.1,54.726852,71.41
386,0.0,-0.1,26.6875,71.41
387,0.0,-0.1,35.609955,71.42
388,0.0,-0.1,36.58912,71.41
389,0.0,-0.1,39.958332,71.4
390,0.0,-0.1,28.972221,71.39
391,0.0,-0.1,28.813658,71.4
392,0.0,-0.1,40.342594,71.4
393,0.0,-0.1,34.462963,71.39
394,0.0,-0.1,38.4375,71.39
395,0.25,-0.1,28.47801,71.38
396,0.0,0.0,37.130787,71.36
397,0.0,0.0,35.96528,71.37
398,0.0,0.0,31.37963,71.37
399,0.0,0.0,35.270832,71.36
400,0.0,0.0,40.380787,71.35
401,0.0,0.0,46.296295,71.34
402,0.0,0.0,35.311344,71.3
403,0.51,0.0,37.41551,71.28
404,0.76,0.0,37.75,71.24
405,1.02,0.0,43.03588,71.24
406,0.25,0.0,36.211807,71.26
407,0.0,0.0,34.65162,71.26
408,0.0,0.0,37.20949,71.24
409,0.0,0.0,35.01736,71.19
410,0.0,0.0,31.094908,71.16
411,0.0,0.0,23.547453,71.14
412,0.0,0.0,26.29514,71.14
413,0.0,0.0,30.20949,71.11
414,0.0,0.0,37.349537,71.1
415,0.0,0.0,35.542824,71.1
416,0.0,0.0,27.39699,71.08
417,0.0,0.0,40.519676,71.06
418,0.0,0.0,43.672455,71.04
419,0.0,0.0,36.185184,71.02
420,0.0,0.0,33.822918,71.0
421,0.0,0.0,39.719906,71.0
422,0.0,0.0,39.377316,70.99
423,0.0,0.0,46.125,70.99
424,0.0,0.1,35.028934,70.98
425,0.0,0.1,39.20486,70.97
426,0.0,0.1,42.07176,70.96
427,0.0,0.1,54.489582,70.96
428,0.0,0.1,48.712963,70.95
429,0.0,0.1,42.69676,70.95
430,0.0,0.1,53.74653,70.95
431,0.0,0.1,31.092592,70.95
432,0.0,0.1,34.57176,70.95
433,0.0,0.1,28.537037,70.95
434,0.0,0.1,48.29861,70.97
435,0.51,0.1,57.578705,70.97
436,7.87,0.1,43.85648,70.98
437,0.0,0.1,23.082176,70.99
438,0.0,0.1,29.616898,70.99
439,0.0,0.1,37.935184,71.0
440,0.0,0.1,36.858795,71.0
441,0.0,0.1,31.707176,71.0
442,0.0,0.1,41.45023,71.01
443,0.0,0.1,45.32986,71.01
444,0.0,0.1,41.741898,71.02
445,0.0,0.1,53.377316,71.05
446,22.86,0.1,40.20949,71.07
447,0.0,0.1,42.462963,71.12
448,0.0,0.1,38.391205,71.14
449,0.0,0.1,41.88426,71.18
450,0.0,0.1,20.380787,71.19
451,0.0,0.1,35.86111,71.21
452,0.0,0.1,40.51273,71.24
453,0.0,0.1,36.149307,71.26
454,0.0,0.1,40.32176,71.29
455,0.0,0.2,33.060184,71.3
456,0.0,0.2,37.729168,71.32
457,0.0,0.2,41.32639,71.32
458,0.0,0.2,40.126156,71.33
459,0.0,0.2,40.42824,71.34
460,0.0,0.2,45.22801,71.31
461,0.0,0.2,44.416668,71.33
462,0.0,0.2,43.29051,71.34
463,0.0,0.2,44.804398,71.34
464,0.0,0.2,36.546295,71.34
465,0.0,0.2,2.8715277,71.34
466,0.0,0.2,0.0,71.34
467,0.0,0.2,0.0,71.34
468,0.0,0.2,0.0,71.34
469,0.51,0.2,1.6550926,71.35
470,0.76,0.2,5.9247684,71.36
471,0.0,0.2,2.8657408,71.34
472,2.54,0.2,14.908565,71.34
473,0.0,0.2,8.966435,71.34
474,0.0,0.2,13.079861,71.35
475,0.0,0.2,23.979166,71.37
476,6.86,0.2,14.549768,71.38
477,0.0,0.2,14.086805,71.4
478,0.0,0.2,13.106482,71.42
479,1.27,0.2,1.0590278,71.42
480,0.0,0.2,7.130787,71.45
481,0.0,0.2,9.445601,71.45
482,0.0,0.2,10.319445,71.43
483,0.0,0.2,8.112268,71.44
484,0.0,0.2,32.952545,71.44
485,0.0,0.4,3.8530092,71.43
486,0.0,0.4,3.0439816,71.43
487,0.0,0.4,2.792824,71.45
488,0.0,0.4,5.6805553,71.46
489,0.0,0.4,7.0277777,71.47
490,0.0,0.4,3.1967592,71.48
491,0.0,0.4,1.7326388,71.49
492,0.0,0.4,0.0,71.49
493,0.0,0.4,0.0,71.5
494,20.83,0.4,0.0,71.5
495,0.0,0.4,0.0,71.57
496,0.0,0.4,0.0,71.58
497,0.0,0.4,0.0,71.61
498,0.0,0.4,0.0,71.62
499,0.0,0.4,0.0,71.62
500,0.0,0.4,0.0,71.63
501,3.05,0.4,0.0,71.64
502,0.76,0.4,0.0,71.65
503,0.0,0.4,0.0,71.68
504,6.06,0.4,0.0,71.69
505,0.76,0.4,15.511574,71.7
506,0.76,0.4,0.0,71.72
507,11.18,0.4,0.0,71.73
508,0.0,0.4,0.0,71.77
509,0.0,0.4,0.0,71.77
510,41.15,0.4,0.0,71.78
511,0.0,0.4,0.0,71.85
512,3.05,0.4,0.0,71.87
513,20.07,0.4,0.0,71.87
514,1.27,0.4,0.0,71.94
515,13.97,0.4,0.0,71.96
516,0.0,0.7,0.0,71.97
517,0.0,0.7,0.0,71.98
518,10.41,0.7,0.0,72.04
519,0.0,0.7,0.0,72.09
520,0.76,0.7,0.0,72.1
521,7.11,0.7,0.0,72.1
522,2.79,0.7,0.0,72.1
523,0.0,0.7,0.0,72.11
524,1.52,0.7,0.0,72.09
525,0.0,0.7,0.0,72.07
526,0.0,0.7,0.0,72.05
527,22.61,0.7,0.0,72.02
528,0.0,0.7,0.0,72.01
529,0.0,0.7,0.0,72.0
530,4.06,0.7,0.0,71.98
531,0.0,0.7,0.0,71.95
532,0.0,0.7,22.805555,71.92
533,28.96,0.7,0.9282407,71.91
534,0.76,0.7,16.570602,71.92
535,5.0,0.7,34.408566,71.93
536,2.03,0.7,26.90162,71.93
537,2.29,0.7,32.59722,71.94
538,11.43,0.7,21.125,71.94
539,0.0,0.7,30.452547,71.94
540,0.0,0.7,16.22801,71.98
541,0.51,0.7,30.555555,71.97
542,0.0,0.7,29.516203,71.98
543,0.76,0.7,27.393518,71.97
544,19.56,0.7,27.435184,71.97
545,11.94,0.7,24.417824,72.0
546,41.85,0.8,31.175926,72.05
547,6.35,0.8,23.020834,72.21
548,2.54,0.8,22.020834,72.24
549,22.86,0.8,27.820602,72.27
550,33.53,0.8,23.188658,72.33
551,105.41,0.8,14.966435,72.41
552,166.63,0.8,8.59375,73.46
553,38.02,0.8,0.0,75.54
554,16.26,0.8,0.0,76.24
555,18.54,0.8,0.0,76.56
556,11.94,0.8,0.0,76.71
557,123.7,0.8,0.0,76.85
558,46.48,0.8,0.0,77.54
559,25.4,0.8,0.0,78.37
560,4.32,0.8,0.0,78.82
561,0.76,0.8,0.0,78.92
562,0.0,0.8,0.8587963,78.93
563,7.37,0.8,12.202546,78.92
564,0.0,0.8,5.2997684,78.93
565,65.79,0.8,9.258101,78.97
566,49.2,0.8,6.443287,79.23
567,0.0,0.8,8.614583,79.74
568,5.76,0.8,9.453704,79.73
569,0.0,0.8,9.466435,79.69
570,18.8,0.8,6.134259,79.63
571,18.79,0.8,7.641204,79.63
572,0.0,0.8,11.993055,79.67
573,0.0,0.8,15.137732,79.62
574,0.0,0.8,11.0,79.57
575,0.25,0.8,16.269676,79.51
576,17.52,0.8,8.226851,79.44
577,0.51,0.9,7.9131947,79.4
578,2.79,0.9,8.87963,79.39
579,0.0,0.9,9.096065,79.34
580,0.0,0.9,10.712963,79.29
581,0.0,0.9,9.46412,79.26
582,0.0,0.9,12.819445,79.23
583,0.0,0.9,14.78125,79.2
584,2.54,0.9,11.958333,79.17
585,11.18,0.9,8.414351,79.16
586,30.73,0.9,10.592592,79.16
587,0.51,0.9,10.469908,79.38
588,1.27,0.9,13.256945,79.42
589,55.55,0.9,9.736111,79.4
590,7.37,0.9,10.975695,79.71
591,1.01,0.9,9.37963,79.78
592,2.54,0.9,11.565972,79.77
593,6.35,0.9,8.346065,79.75
594,0.0,0.9,9.381945,79.74
595,0.0,0.9,9.414351,79.74
596,21.08,0.9,10.228009,79.71
597,15.24,0.9,8.211805,79.7
598,8.89,0.9,14.622685,79.71
599,2.54,0.9,13.878472,79.72
600,8.13,0.9,5.603009,79.71
601,0.0,0.9,17.018518,79.73
602,7.62,0.9,12.699074,79.73
603,0.25,0.9,13.195601,79.71
604,0.0,0.9,10.118055,79.69
605,7.62,0.9,16.12963,79.68
606,26.67,0.9,14.834491,79.65
607,1.27,0.9,9.890046,79.65
608,0.0,1.0,10.739583,79.64
609,0.0,1.0,13.363426,79.62
610,0.0,1.0,8.271991,79.57
611,0.0,1.0,9.423611,79.52
612,5.33,1.0,12.422454,79.48
613,12.44,1.0,14.19213,79.45
614,4.32,1.0,13.635417,79.47
615,45.46,1.0,23.288195,79.46
616,5.33,1.0,13.587963,79.74
617,8.38,1.0,14.731482,79.79
618,19.05,1.0,16.643518,79.81
619,2.54,1.0,11.390046,79.85
620,1.02,1.0,11.233796,79.84
621,20.32,1.0,11.773149,79.82
622,2.03,1.0,11.109954,79.94
623,26.93,1.0,12.636574,79.98
624,13.21,1.0,7.8819447,80.16
625,9.65,1.0,9.259259,80.17
626,0.0,1.0,10.123842,80.19
627,5.59,1.0,11.899305,80.16
628,28.45,1.0,8.766204,80.11
629,13.97,1.0,8.540509,80.17
630,1.52,1.0,12.516204,80.12
631,3.81,1.0,11.554399,80.11
632,0.0,1.0,18.09375,80.04
633,0.76,1.0,28.439816,79.99
634,3.81,1.0,22.625,79.92
635,0.76,1.0,27.158566,79.82
636,2.54,1.0,21.94676,79.74
637,10.16,1.0,22.822916,79.64
638,0.0,1.2,13.303241,79.58
639,0.76,1.2,8.740741,79.51
640,5.84,1.2,10.373842,79.47
641,3.56,1.2,9.974537,79.44
642,3.05,1.2,14.974537,79.43
643,0.0,1.2,8.298611,79.41
644,10.16,1.2,11.084491,79.38
645,33.53,1.2,12.563658,79.38
646,16.26,1.2,19.148148,79.5
647,24.64,1.2,25.73264,79.53
648,0.0,1.2,31.291666,79.61
649,3.81,1.2,34.501156,79.64
650,3.55,1.2,35.619213,79.66
651,2.79,1.2,35.020832,79.68
652,0.0,1.2,35.66088,79.67
653,0.0,1.2,25.60764,79.64
654,0.0,1.2,27.38889,79.62
655,1.77,1.2,16.810184,79.6
656,1.52,1.2,19.782408,79.58
657,0.0,1.2,14.427083,79.54
658,0.0,1.2,17.69676,79.51
659,0.0,1.2,17.125,79.48
660,1.52,1.2,25.930555,79.45
661,0.0,1.2,24.721066,79.43
662,0.0,1.2,30.097221,79.39
663,0.0,1.2,26.450232,79.36
664,0.0,1.2,27.936342,79.35
665,4.06,1.2,24.564816,79.31
666,11.18,1.2,6.7777777,79.29
667,0.0,1.2,9.489583,79.28
668,0.0,1.2,16.822916,79.27
669,0.0,1.3,6.1770835,79.26
670,0.0,1.3,3.741898,79.25
671,12.96,1.3,3.667824,79.24
672,24.13,1.3,10.116899,79.27
673,18.54,1.3,9.659722,79.31
674,0.25,1.3,7.5833335,79.43
675,0.0,1.3,7.5347223,79.45
676,6.35,1.3,9.43287,79.45
677,26.67,1.3,8.484954,79.46
678,13.38,1.3,11.21875,79.56
679,0.25,1.3,15.93287,79.78
680,0.0,1.3,42.851852,79.8
681,0.0,1.3,36.36111,79.8
682,0.0,1.3,32.658566,79.78
683,0.0,1.3,32.155094,79.76
684,20.32,1.3,42.13426,79.74
685,0.0,1.3,31.65625,79.75
686,0.0,1.3,28.590279,79.74
687,0.0,1.3,39.66898,79.71
688,0.25,1.3,60.89236,79.69
689,3.56,1.3,69.375,79.67
690,4.83,1.3,63.484955,79.66
691,0.0,1.3,71.54282,79.66
692,0.0,1.3,77.19676,79.62
693,0.0,1.3,76.91551,79.6
694,0.0,1.3,78.67593,79.57
695,0.25,1.3,31.527779,79.54
696,0.0,1.3,46.515045,79.52
697,0.0,1.3,39.802082,79.5
698,0.0,1.3,40.844906,79.48
699,0.0,1.1,33.883102,79.46
700,0.0,1.1,36.24537,79.43
701,0.0,1.1,42.62037,79.41
702,0.0,1.1,27.49074,79.39
703,0.0,1.1,34.53472,79.37
704,0.0,1.1,39.64699,79.35
705,0.0,1.1,39.061344,79.33
706,0.0,1.1,29.177084,79.31
707,0.0,1.1,30.359953,79.28
708,0.0,1.1,32.427082,79.26
709,0.0,1.1,18.912037,79.24
710,0.0,1.1,16.862268,79.23
711,0.0,1.1,37.44213,79.23
712,9.65,1.1,37.305557,79.22
713,0.76,1.1,38.780094,79.22
714,0.0,1.1,37.922455,79.22
715,0.0,1.1,40.858795,79.22
