Time,Rain,ONI,NIA,Dam
0,0.0,-0.7,38.225693,214.6
1,0.0,-0.7,57.99653,214.55
2,0.0,-0.7,49.119213,214.38
3,0.0,-0.7,47.03472,214.18
4,0.0,-0.7,42.22338,213.96
5,0.0,-0.7,47.721066,213.76
6,0.0,-0.7,43.880787,213.59
7,0.0,-0.7,61.20949,213.41
8,0.0,-0.7,46.59375,213.19
9,0.0,-0.7,46.770832,212.97
10,0.0,-0.7,45.55903,212.73
11,0.0,-0.7,57.37847,212.51
12,0.0,-0.7,46.71875,212.18
13,0.0,-0.7,37.555557,211.97
14,0.0,-0.7,44.644676,211.71
15,0.0,-0.7,35.90972,211.46
16,0.0,-0.7,39.02778,211.28
17,0.0,-0.7,47.491898,211.22
18,0.0,-0.7,51.917824,211.16
19,0.0,-0.7,43.385418,210.98
20,0.0,-0.7,43.87847,210.95
21,0.0,-0.7,48.467594,210.79
22,0.0,-0.7,43.07523,210.62
23,0.0,-0.7,55.211807,210.42
24,0.0,-0.7,52.86111,210.18
25,0.0,-0.7,47.29398,210.0
26,0.0,-0.7,44.41551,209.88
27,0.0,-0.7,47.09375,209.6
28,0.0,-0.7,48.71875,209.44
29,0.0,-0.7,40.891205,209.2
30,0.0,-0.7,33.921295,208.91
31,0.0,-0.5,44.988426,208.6
32,0.0,-0.5,35.601852,208.37
33,0.0,-0.5,35.09028,208.17
34,0.0,-0.5,33.789352,208.03
35,0.0,-0.5,34.68287,207.99
36,1.0,-0.5,38.78588,207.91
37,0.0,-0.5,35.302082,207.74
38,0.0,-0.5,42.092594,207.54
39,0.0,-0.5,39.385418,207.28
40,0.0,-0.5,35.913193,207.1
41,11.0,-0.5,31.099537,207.0
42,0.0,-0.5,43.243057,207.25
43,1.0,-0.5,40.855324,207.23
44,0.0,-0.5,41.58449,207.18
45,0.0,-0.5,46.083332,207.02
46,0.0,-0.5,50.251156,206.94
47,0.0,-0.5,44.702545,206.82
48,0.0,-0.5,38.94676,206.72
49,3.0,-0.5,43.320602,206.72
50,14.0,-0.5,46.39352,206.92
51,12.0,-0.5,34.916668,207.69
52,7.0,-0.5,60.229168,208.74
53,0.0,-0.5,65.03935,208.88
54,0.0,-0.5,62.921295,208.78
55,0.0,-0.5,41.422455,208.51
56,0.0,-0.5,45.694443,208.32
57,0.0,-0.5,45.828705,208.07
58,2.0,-0.5,62.02778,207.91
59,0.0,-0.4,58.55787,207.78
60,0.0,-0.4,37.685184,207.42
61,0.0,-0.4,44.085648,207.3
62,0.0,-0.4,26.29514,207.21
63,0.0,-0.4,28.005787,207.14
64,0.0,-0.4,33.711807,207.05
65,0.0,-0.4,47.53472,206.93
66,0.0,-0.4,37.453705,206.71
67,1.4,-0.4,42.90972,206.53
68,2.0,-0.4,30.371529,206.58
69,0.0,-0.4,39.631943,206.79
70,0.0,-0.4,42.082176,206.79
71,0.0,-0.4,33.563656,206.71
72,0.0,-0.4,38.476852,206.57
73,0.0,-0.4,38.70023,206.47
74,0.0,-0.4,49.311344,206.24
75,0.0,-0.4,59.34028,206.17
76,0.0,-0.4,67.263885,205.98
77,0.0,-0.4,57.13426,205.76
78,0.0,-0.4,46.563656,205.44
79,0.0,-0.4,49.842594,205.19
80,0.0,-0.4,45.84722,204.98
81,0.0,-0.4,46.872684,204.66
82,0.0,-0.4,51.92361,204.36
83,0.0,-0.4,43.626156,204.02
84,16.0,-0.4,57.44676,203.76
85,1.0,-0.4,49.344906,203.56
86,0.0,-0.4,54.24653,203.25
87,1.0,-0.4,42.25347,202.9
88,9.0,-0.4,42.429398,202.67
89,0.0,-0.4,38.873844,202.42
90,0.0,-0.3,43.788193,202.25
91,0.0,-0.3,48.313656,203.03
92,0.0,-0.3,41.988426,201.75
93,0.0,-0.3,64.041664,201.45
94,0.0,-0.3,47.445602,201.2
95,0.0,-0.3,37.37963,200.67
96,0.0,-0.3,108.364586,200.4
97,0.0,-0.3,41.12153,199.99
98,0.0,-0.3,42.86227,199.55
99,0.0,-0.3,38.199074,199.23
100,14.0,-0.3,30.136574,198.74
101,0.0,-0.3,18.189816,198.49
102,0.0,-0.3,13.311342,198.28
103,0.0,-0.3,19.75,198.07
104,0.0,-0.3,24.400463,197.78
105,0.0,-0.3,18.023148,197.59
106,0.0,-0.3,24.318287,197.4
107,0.0,-0.3,28.337963,197.16
108,1.0,-0.3,24.350695,196.92
109,0.0,-0.3,19.092592,196.55
110,0.0,-0.3,5.724537,196.3
111,0.0,-0.3,19.289352,196.06
112,1.0,-0.3,22.916666,195.73
113,0.0,-0.3,18.25926,195.54
114,0.0,-0.3,20.355324,195.27
115,0.0,-0.3,18.126158,195.0
116,0.0,-0.3,17.561342,194.74
117,0.0,-0.3,18.722221,194.49
118,0.0,-0.3,24.516203,194.24
119,0.0,-0.3,15.896991,193.96
120,0.0,-0.3,16.150463,193.69
121,0.0,-0.3,20.19676,193.44
122,7.0,-0.3,19.429398,193.16
123,0.0,-0.3,18.024305,192.84
124,0.0,-0.3,9.289351,192.58
125,0.0,-0.3,10.243055,192.33
126,1.0,-0.3,7.185185,192.06
127,0.0,-0.3,5.721065,191.85
128,0.0,-0.3,3.7349536,191.59
129,46.0,-0.3,5.1365743,191.56
130,33.0,-0.3,11.674768,191.95
131,2.0,-0.3,4.046296,192.21
132,10.0,-0.3,5.2303243,192.18
133,4.0,-0.3,5.320602,192.09
134,0.0,-0.3,6.2569447,191.99
135,0.0,-0.3,9.064815,191.86
136,3.0,-0.3,20.940971,191.65
137,0.0,-0.3,7.023148,191.35
138,0.0,-0.3,7.040509,191.134
139,0.0,-0.3,5.8622684,190.918
140,0.0,-0.3,6.560185,190.702
141,0.0,-0.3,7.9965277,190.486
142,0.0,-0.3,9.512732,190.27
143,17.0,-0.3,6.9328704,190.29
144,0.0,-0.3,9.575232,190.18
145,5.0,-0.3,9.634259,189.98
146,44.0,-0.3,6.7465277,189.88
147,1.0,-0.3,19.359953,189.77
148,1.0,-0.3,29.827547,189.62
149,0.0,-0.3,30.68287,189.32
150,0.0,-0.3,17.844908,188.89
151,0.0,-0.1,22.35764,188.67
152,0.0,-0.1,10.284722,188.43
153,0.0,-0.1,6.521991,188.17
154,0.0,-0.1,8.217592,187.94
155,25.0,-0.1,7.172454,187.69
156,6.0,-0.1,7.2777777,187.55
157,21.0,-0.1,18.211805,187.24
158,0.0,-0.1,21.828703,186.8
159,0.0,-0.1,21.030092,186.36
160,0.0,-0.1,20.74074,186.02
161,49.0,-0.1,13.748842,185.7
162,6.0,-0.1,17.50926,185.42
163,1.0,-0.1,19.20139,185.12
164,1.0,-0.1,18.721066,184.82
165,0.0,-0.1,9.715278,184.42
166,30.0,-0.1,6.8472223,184.11
167,42.0,-0.1,5.390046,183.86
168,6.0,-0.1,4.236111,183.84
169,9.0,-0.1,2.5370371,183.74
170,0.0,-0.1,3.0046296,183.52
171,62.0,-0.1,13.111111,183.29
172,45.0,-0.1,16.44213,183.06
173,16.0,-0.1,8.277778,183.91
174,4.0,-0.1,9.336805,183.93
175,2.0,-0.1,7.865741,183.87
176,4.0,-0.1,10.209491,183.9
177,7.0,-0.1,9.658565,183.93
178,10.0,-0.1,11.034722,183.88
179,33.0,-0.1,22.666666,184.0
180,24.0,-0.1,11.885417,185.08
181,2.0,-0.1,7.829861,185.43
182,1.0,-0.1,16.375,185.55
183,3.0,-0.1,21.452547,185.53
184,6.0,-0.1,15.642361,185.44
185,26.0,-0.1,15.802083,185.76
186,44.0,-0.1,16.87037,186.8
187,0.0,-0.1,21.355324,187.4
188,0.0,-0.1,12.862268,187.3
189,33.0,-0.1,13.175926,187.6
190,0.0,-0.1,16.675926,187.9
191,0.0,-0.1,15.596065,188.02
192,8.0,-0.1,16.291666,188.16
193,1.0,-0.1,18.773148,188.11
194,0.0,-0.1,12.040509,188.0
195,0.0,-0.1,12.982639,187.95
196,0.0,-0.1,12.954861,187.78
197,0.0,-0.1,15.087963,187.72
198,2.0,-0.1,13.232639,187.63
199,56.0,-0.1,16.887732,187.68
200,30.0,-0.1,19.774305,187.76
201,2.0,-0.1,18.44213,187.98
202,0.0,-0.1,17.037037,187.92
203,9.0,-0.1,9.344908,187.9
204,6.0,-0.1,22.212963,188.18
205,1.0,-0.1,19.32176,188.3
206,0.0,-0.1,17.291666,188.92
207,23.0,-0.1,12.297454,188.93
208,53.0,-0.1,8.971065,189.85
209,0.0,-0.1,12.55787,190.32
210,1.0,-0.1,13.798611,190.4
211,2.0,-0.1,17.57986,190.39
212,1.0,-0.1,16.667824,190.43
213,57.0,-0.1,22.440971,190.48
214,9.0,-0.1,30.453703,190.3
215,10.0,-0.1,27.98264,190.11
216,48.0,-0.1,18.41088,190.41
217,5.0,-0.1,23.61111,191.55
218,0.0,-0.1,22.875,191.83
219,4.0,-0.1,19.903934,192.0
220,0.0,-0.1,26.541666,191.93
221,0.0,-0.1,25.101852,191.98
222,0.0,-0.1,20.239584,191.96
223,46.0,-0.1,19.174768,191.99
224,0.0,-0.1,19.52199,192.05
225,0.0,-0.1,17.989584,191.9
226,4.0,-0.1,18.364584,191.74
227,59.0,-0.1,19.472221,191.95
228,74.0,-0.1,26.86574,192.46
229,29.0,-0.1,24.262732,193.26
230,22.0,-0.1,26.04861,193.75
231,6.0,-0.1,26.898148,194.13
232,1.0,-0.1,27.56713,194.14
233,0.0,-0.1,27.20486,194.08
234,4.0,-0.1,20.332176,194.07
235,16.0,-0.1,24.876158,194.26
236,18.0,-0.1,25.358797,194.32
237,1.0,-0.1,24.996529,194.33
238,4.0,-0.1,30.043982,194.27
239,19.0,-0.1,28.83912,194.19
240,32.0,-0.1,9.259259,194.32
241,1.0,-0.1,26.435184,195.18
242,0.0,-0.1,31.35764,195.35
243,0.0,-0.2,29.047453,195.44
244,10.0,-0.2,32.381943,195.55
245,58.0,-0.2,31.614584,195.64
246,0.0,-0.2,26.734953,196.87
247,1.0,-0.2,35.877316,196.98
248,0.0,-0.2,42.287037,197.11
249,0.0,-0.2,26.77199,197.05
250,0.0,-0.2,26.94213,196.88
251,0.0,-0.2,36.657406,196.72
252,0.0,-0.2,31.157408,196.51
253,1.0,-0.2,28.328703,196.31
254,2.0,-0.2,32.113426,196.11
255,0.0,-0.2,23.241898,195.88
256,49.0,-0.2,21.172453,195.7
257,5.0,-0.2,23.234953,195.57
258,12.0,-0.2,30.225695,195.45
259,16.0,-0.2,31.836805,195.31
260,0.0,-0.2,30.39699,195.09
261,2.0,-0.2,27.383102,194.91
262,10.0,-0.2,27.35301,194.76
263,6.0,-0.2,38.69213,194.58
264,0.0,-0.2,25.67361,194.47
265,4.0,-0.2,29.145834,194.29
266,25.0,-0.2,25.891203,194.36
267,10.0,-0.2,30.121529,194.59
268,1.0,-0.2,31.960648,194.68
269,4.0,-0.2,32.43403,194.64
270,0.0,-0.2,29.784721,194.49
271,0.0,-0.2,34.01273,194.28
272,6.0,-0.2,41.645832,194.11
273,0.0,-0.3,32.260418,193.91
274,0.0,-0.3,45.400463,193.68
275,15.0,-0.3,25.081018,193.38
276,11.0,-0.3,25.953703,193.14
277,0.0,-0.3,36.46412,193.1
278,0.0,-0.3,37.36574,192.96
279,0.0,-0.3,41.35764,192.77
280,0.0,-0.3,66.62847,192.52
281,0.0,-0.3,16.121529,192.37
282,0.0,-0.3,12.179399,192.28
283,37.0,-0.3,21.291666,192.16
284,1.0,-0.3,13.006945,192.91
285,0.0,-0.3,9.576389,192.91
286,90.0,-0.3,9.475695,192.92
287,0.0,-0.3,13.832176,193.24
288,18.0,-0.3,14.116899,193.27
289,0.0,-0.3,17.038195,193.33
290,0.0,-0.3,14.309028,193.2
291,1.0,-0.3,15.280092,193.08
292,37.0,-0.3,16.038195,193.55
293,10.0,-0.3,12.445601,195.75
294,7.0,-0.3,8.736111,197.3
295,3.0,-0.3,7.310185,198.44
296,2.0,-0.3,7.1435184,199.17
297,2.0,-0.3,8.771991,199.6
298,0.0,-0.3,12.22338,199.95
299,0.0,-0.3,8.09375,199.96
300,0.0,-0.3,10.325232,200.06
301,0.0,-0.3,7.6261573,200.08
302,0.0,-0.3,6.46875,200.13
303,0.0,-0.3,7.084491,200.16
304,0.0,-0.3,10.243055,200.17
305,0.0,-0.3,10.363426,200.1
306,0.0,-0.3,20.894676,200.02
307,0.0,-0.3,40.797455,199.93
308,5.0,-0.3,76.01157,199.82
309,0.0,-0.3,1.7025462,199.74
310,1.0,-0.3,0.0,199.59
311,29.0,-0.3,0.0,199.71
312,106.0,-0.3,0.0,203.05
313,0.0,-0.3,0.0,205.68
314,0.0,-0.3,0.0,206.35
315,0.0,-0.3,5.766204,206.7
316,9.0,-0.3,30.501158,206.91
317,12.0,-0.3,0.0,207.42
318,0.0,-0.3,0.0,207.66
319,0.0,-0.3,0.5138889,207.88
320,0.0,-0.3,14.447917,208.03
321,0.0,-0.3,8.136574,208.12
322,0.0,-0.3,10.883101,208.2
323,0.0,-0.3,11.652778,208.2
324,0.0,-0.3,9.125,208.19
325,0.0,-0.3,14.075232,208.17
326,0.0,-0.3,23.510416,208.12
327,0.0,-0.3,17.474537,207.97
328,0.0,-0.3,9.331018,207.84
329,0.0,-0.3,8.600695,207.75
330,0.0,-0.3,29.208334,207.68
331,0.0,-0.3,42.136574,207.58
332,0.0,-0.3,40.605324,207.43
333,0.0,-0.3,28.92824,207.21
334,0.0,-0.3,39.31597,206.99
335,0.0,-0.3,32.640045,206.75
336,0.0,-0.3,38.663193,206.51
337,0.0,-0.3,46.90625,206.21
338,1.0,-0.3,18.289352,205.9
339,49.0,-0.3,23.51736,205.91
340,45.0,-0.3,24.68287,207.6
341,7.0,-0.3,23.02662,210.4
342,15.0,-0.3,25.314816,211.73
343,3.0,-0.3,45.105324,213.2
344,53.0,-0.3,30.083334,214.61
345,0.0,-0.3,27.788195,215.81
346,0.0,-0.3,23.582176,216.32
347,0.0,-0.3,25.356482,216.6
348,1.0,-0.3,21.421297,216.69
349,2.0,-0.3,22.626158,216.82
350,0.0,-0.3,76.82407,217.25
351,1.0,-0.3,145.53473,217.42
352,2.0,-0.3,141.21297,217.26
353,1.0,-0.3,116.827545,217.13
354,0.0,-0.3,64.36806,216.97
355,0.0,-0.3,36.648148,216.88
356,0.0,-0.3,34.476852,216.84
357,0.0,-0.3,32.300926,216.78
358,0.0,-0.3,26.270834,216.77
359,0.0,-0.3,25.369213,216.78
360,0.0,-0.3,46.938656,216.77
361,0.0,-0.3,34.62037,216.7
362,0.0,-0.3,24.856482,216.57
363,0.0,-0.3,24.625,216.49
364,0.0,-0.3,33.04514,216.43
365,0.0,-0.1,17.766203,216.34
366,0.0,-0.1,19.931713,216.26
367,0.0,-0.1,21.783566,216.2
368,0.0,-0.1,19.38889,216.13
369,0.0,-0.1,35.41898,216.11
370,0.0,-0.1,26.386574,215.99
371,0.0,-0.1,25.956018,215.84
372,0.0,-0.1,36.28125,215.74
373,0.0,-0.1,43.67477,215.55
374,0.0,-0.1,35.649307,215.33
375,0.0,-0.1,33.072918,215.1
376,0.0,-0.1,32.275463,214.87
377,0.0,-0.1,35.30324,214.68
378,0.0,-0.1,35.381943,214.51
379,0.0,-0.1,44.564816,214.31
380,0.0,-0.1,37.733795,214.06
381,2.0,-0.1,27.731482,213.93
382,0.0,-0.1,37.100693,213.82
383,0.0,-0.1,33.99537,213.6
384,0.0,-0.1,36.020832,213.44
385,0.0,-0.1,54.726852,213.23
386,0.0,-0.1,26.6875,212.93
387,0.0,-0.1,35.609955,212.62
388,0.0,-0.1,36.58912,212.4
389,0.0,-0.1,39.958332,212.18
390,0.0,-0.1,28.972221,212.02
391,0.0,-0.1,28.813658,211.94
392,0.0,-0.1,40.342594,211.8
393,0.0,-0.1,34.462963,211.64
394,0.0,-0.1,38.4375,211.51
395,0.0,-0.1,28.47801,211.4
396,0.0,0.0,37.130787,211.31
397,0.0,0.0,35.96528,211.72
398,0.0,0.0,31.37963,211.79
399,0.0,0.0,35.270832,211.72
400,0.0,0.0,40.380787,211.57
401,0.0,0.0,46.296295,211.36
402,0.0,0.0,35.311344,211.13
403,0.0,0.0,37.41551,210.87
404,0.0,0.0,37.75,210.69
405,0.0,0.0,43.03588,210.48
406,3.4,0.0,36.211807,210.31
407,0.0,0.0,34.65162,210.13
408,0.0,0.0,37.20949,210.03
409,0.0,0.0,35.01736,209.92
410,3.0,0.0,31.094908,209.87
411,0.0,0.0,23.547453,210.01
412,0.0,0.0,26.29514,209.98
413,0.0,0.0,30.20949,210.08
414,0.0,0.0,37.349537,209.95
415,0.0,0.0,35.542824,209.75
416,0.0,0.0,27.39699,209.57
417,0.0,0.0,40.519676,209.48
418,0.0,0.0,43.672455,209.26
419,0.0,0.0,36.185184,209.03
420,0.0,0.0,33.822918,208.8
421,0.0,0.0,39.719906,208.61
422,0.0,0.0,39.377316,208.38
423,0.0,0.0,46.125,208.13
424,0.0,0.1,35.028934,207.83
425,0.0,0.1,39.20486,207.59
426,0.0,0.1,42.07176,207.35
427,0.0,0.1,54.489582,207.06
428,0.0,0.1,48.712963,206.76
429,0.0,0.1,42.69676,206.41
430,0.0,0.1,53.74653,206.09
431,0.0,0.1,31.092592,205.77
432,0.0,0.1,34.57176,205.51
433,0.0,0.1,28.537037,205.27
434,0.0,0.1,48.29861,205.01
435,0.0,0.1,57.578705,204.74
436,7.0,0.1,43.85648,204.38
437,13.0,0.1,23.082176,204.195
438,0.0,0.1,29.616898,204.01
439,0.0,0.1,37.935184,203.85
440,0.0,0.1,36.858795,203.66
441,0.0,0.1,31.707176,203.37
442,0.0,0.1,41.45023,203.11
443,0.0,0.1,45.32986,202.83
444,0.0,0.1,41.741898,202.43
445,0.0,0.1,53.377316,202.1
446,2.0,0.1,40.20949,201.72
447,44.0,0.1,42.462963,201.35
448,0.0,0.1,38.391205,201.13
449,0.0,0.1,41.88426,200.82
450,0.0,0.1,20.380787,200.48
451,0.0,0.1,35.86111,200.27
452,0.0,0.1,40.51273,199.93
453,0.0,0.1,36.149307,199.36
454,0.0,0.1,40.32176,199.2
455,0.0,0.2,33.060184,198.83
456,0.0,0.2,37.729168,198.45
457,0.0,0.2,41.32639,198.09
458,0.0,0.2,40.126156,197.73
459,0.0,0.2,40.42824,197.3
460,0.0,0.2,45.22801,196.96
461,0.0,0.2,44.416668,196.48
462,0.0,0.2,43.29051,196.05
463,0.0,0.2,44.804398,195.67
464,0.0,0.2,36.546295,195.19
465,0.0,0.2,2.8715277,194.71
466,0.0,0.2,0.0,194.59
467,0.0,0.2,0.0,194.29
468,0.0,0.2,0.0,194.09
469,0.0,0.2,1.6550926,193.91
470,11.0,0.2,5.9247684,193.82
471,0.0,0.2,2.8657408,193.67
472,0.0,0.2,14.908565,193.38
473,6.0,0.2,8.966435,193.21
474,0.0,0.2,13.079861,193.12
475,0.0,0.2,23.979166,192.85
476,0.0,0.2,14.549768,192.54
477,1.0,0.2,14.086805,192.3
478,0.0,0.2,13.106482,192.0
479,0.0,0.2,1.0590278,191.85
480,0.0,0.2,7.130787,191.65
481,0.0,0.2,9.445601,191.48
482,0.0,0.2,10.319445,191.22
483,0.0,0.2,8.112268,191.05
484,0.0,0.2,32.952545,191.01
485,0.0,0.4,3.8530092,190.84
486,0.0,0.4,3.0439816,190.74
487,0.0,0.4,2.792824,190.54
488,0.0,0.4,5.6805553,190.38
489,0.0,0.4,7.0277777,190.19
490,0.0,0.4,3.1967592,190.05
491,0.0,0.4,1.7326388,189.81
492,0.0,0.4,0.0,189.6
493,0.0,0.4,0.0,189.38
494,0.0,0.4,0.0,189.18
495,0.0,0.4,0.0,189.01
496,0.0,0.4,0.0,188.8
497,0.0,0.4,0.0,188.6
498,0.0,0.4,0.0,188.38
499,0.0,0.4,0.0,188.18
500,9.0,0.4,0.0,187.99
501,0.0,0.4,0.0,187.78
502,9.0,0.4,0.0,187.59
503,17.0,0.4,0.0,187.6
504,0.0,0.4,0.0,187.48
505,0.0,0.4,15.511574,187.61
506,7.0,0.4,0.0,187.42
507,60.0,0.4,0.0,187.29
508,60.14,0.4,0.0,187.18
509,1.0,0.4,0.0,187.12
510,2.0,0.4,0.0,186.95
511,11.0,0.4,0.0,186.81
512,9.0,0.4,0.0,186.68
513,8.0,0.4,0.0,186.59
514,22.0,0.4,0.0,186.53
515,0.0,0.4,0.0,186.42
516,0.0,0.7,0.0,186.21
517,0.0,0.7,0.0,186.05
518,1.0,0.7,0.0,185.9
519,0.0,0.7,0.0,185.78
520,1.0,0.7,0.0,185.68
521,0.0,0.7,0.0,185.47
522,7.0,0.7,0.0,185.28
523,0.0,0.7,0.0,185.14
524,21.0,0.7,0.0,184.89
525,0.0,0.7,0.0,184.75
526,0.0,0.7,0.0,184.58
527,0.0,0.7,0.0,184.34
528,6.0,0.7,0.0,184.12
529,7.0,0.7,0.0,183.9
530,5.0,0.7,0.0,183.86
531,0.0,0.7,0.0,188.74
532,35.0,0.7,22.805555,183.51
533,18.0,0.7,0.9282407,183.15
534,0.0,0.7,16.570602,182.9
535,3.0,0.7,34.408566,182.51
536,34.0,0.7,26.90162,182.03
537,4.0,0.7,32.59722,181.64
538,9.0,0.7,21.125,181.24
539,9.0,0.7,30.452547,180.63
540,8.0,0.7,16.22801,179.98
541,0.0,0.7,30.555555,179.71
542,0.0,0.7,29.516203,179.57
543,0.0,0.7,27.393518,179.09
544,0.0,0.7,27.435184,178.6
545,0.0,0.7,24.417824,178.13
546,1.0,0.8,31.175926,177.7
547,8.0,0.8,23.020834,177.33
548,0.0,0.8,22.020834,176.81
549,8.0,0.8,27.820602,176.38
550,29.0,0.8,23.188658,175.8
551,92.0,0.8,14.966435,175.4
552,149.0,0.8,8.59375,175.36
553,69.0,0.8,0.0,178.12
554,27.0,0.8,0.0,181.5
555,27.0,0.8,0.0,183.67
556,22.0,0.8,0.0,186.01
557,46.0,0.8,0.0,188.28
558,113.0,0.8,0.0,190.33
559,20.0,0.8,0.0,192.35
560,20.0,0.8,0.0,193.58
561,3.0,0.8,0.0,194.38
562,0.0,0.8,0.8587963,194.79
563,0.0,0.8,12.202546,195.05
564,0.0,0.8,5.2997684,195.14
565,16.0,0.8,9.258101,195.23
566,11.1,0.8,6.443287,195.85
567,26.0,0.8,8.614583,199.89
568,1.0,0.8,9.453704,200.83
569,10.0,0.8,9.466435,201.46
570,5.0,0.8,6.134259,201.76
571,25.0,0.8,7.641204,202.06
572,4.0,0.8,11.993055,202.48
573,0.0,0.8,15.137732,202.6
574,0.0,0.8,11.0,202.6
575,0.0,0.8,16.269676,202.67
576,33.0,0.8,8.226851,202.64
577,14.0,0.9,7.9131947,202.78
578,4.0,0.9,8.87963,203.1
579,6.0,0.9,9.096065,203.41
580,0.0,0.9,10.712963,203.49
581,0.0,0.9,9.46412,203.6
582,0.0,0.9,12.819445,203.63
583,0.0,0.9,14.78125,203.61
584,0.0,0.9,11.958333,203.58
585,0.0,0.9,8.414351,203.47
586,68.0,0.9,10.592592,203.51
587,9.0,0.9,10.469908,203.79
588,1.0,0.9,13.256945,203.8
589,21.0,0.9,9.736111,203.79
590,48.0,0.9,10.975695,204.42
591,2.0,0.9,9.37963,204.92
592,1.0,0.9,11.565972,205.19
593,1.0,0.9,8.346065,205.46
594,15.0,0.9,9.381945,205.62
595,0.0,0.9,9.414351,205.7
596,0.0,0.9,10.228009,205.8
597,34.0,0.9,8.211805,205.85
598,1.0,0.9,14.622685,206.12
599,0.0,0.9,13.878472,206.22
600,1.0,0.9,5.603009,206.16
601,5.0,0.9,17.018518,206.25
602,14.0,0.9,12.699074,206.41
603,0.0,0.9,13.195601,206.7
604,1.0,0.9,10.118055,206.93
605,0.0,0.9,16.12963,207.02
606,0.0,0.9,14.834491,207.07
607,6.0,0.9,9.890046,207.09
608,0.0,1.0,10.739583,207.07
609,0.0,1.0,13.363426,207.05
610,1.0,1.0,8.271991,206.99
611,0.0,1.0,9.423611,206.92
612,0.0,1.0,12.422454,206.8
613,84.0,1.0,14.19213,206.78
614,11.0,1.0,13.635417,206.89
615,21.0,1.0,23.288195,206.85
616,89.0,1.0,13.587963,207.26
617,24.0,1.0,14.731482,207.57
618,6.0,1.0,16.643518,208.03
619,6.0,1.0,11.390046,208.24
620,8.0,1.0,11.233796,208.33
621,17.0,1.0,11.773149,208.51
622,6.0,1.0,11.109954,208.59
623,5.0,1.0,12.636574,208.65
624,14.0,1.0,7.8819447,208.8
625,28.0,1.0,9.259259,208.89
626,21.0,1.0,10.123842,209.12
627,3.0,1.0,11.899305,209.24
628,0.0,1.0,8.766204,209.35
629,0.0,1.0,8.540509,209.39
630,64.0,1.0,12.516204,209.6
631,4.0,1.0,11.554399,209.94
632,0.0,1.0,18.09375,210.12
633,1.0,1.0,28.439816,210.21
634,0.0,1.0,22.625,210.16
635,4.0,1.0,27.158566,210.08
636,0.0,1.0,21.94676,210.07
637,4.0,1.0,22.822916,210.02
638,1.0,1.2,13.303241,209.97
639,0.0,1.2,8.740741,209.84
640,0.0,1.2,10.373842,209.8
641,0.0,1.2,9.974537,209.8
642,10.0,1.2,14.974537,209.82
643,0.0,1.2,8.298611,209.91
644,0.0,1.2,11.084491,210.0
645,40.0,1.2,12.563658,210.04
646,8.0,1.2,19.148148,210.13
647,26.0,1.2,25.73264,210.03
648,8.0,1.2,31.291666,210.17
649,71.0,1.2,34.501156,210.26
650,0.0,1.2,35.619213,210.28
651,0.0,1.2,35.020832,210.27
652,0.0,1.2,35.66088,210.14
653,0.0,1.2,25.60764,210.06
654,1.0,1.2,27.38889,210.0
655,0.0,1.2,16.810184,209.97
656,0.0,1.2,19.782408,210.01
657,0.0,1.2,14.427083,209.95
658,3.0,1.2,17.69676,209.87
659,0.0,1.2,17.125,209.8
660,0.0,1.2,25.930555,209.72
661,0.0,1.2,24.721066,209.51
662,0.0,1.2,30.097221,209.38
663,0.0,1.2,26.450232,209.18
664,0.0,1.2,27.936342,209.04
665,0.0,1.2,24.564816,208.85
666,33.0,1.2,6.7777777,208.79
667,6.0,1.2,9.489583,209.35
668,0.0,1.2,16.822916,209.53
669,0.0,1.3,6.1770835,209.52
670,0.0,1.3,3.741898,209.54
671,0.0,1.3,3.667824,209.55
672,40.0,1.3,10.116899,209.65
673,21.2,1.3,9.659722,210.06
674,3.0,1.3,7.5833335,210.35
675,33.0,1.3,7.5347223,210.68
676,0.0,1.3,9.43287,210.86
677,0.0,1.3,8.484954,211.05
678,2.0,1.3,11.21875,211.32
679,17.0,1.3,15.93287,213.0
680,0.0,1.3,42.851852,213.4
681,0.0,1.3,36.36111,213.62
682,1.0,1.3,32.658566,213.77
683,0.0,1.3,32.155094,213.85
684,0.0,1.3,42.13426,213.84
685,5.0,1.3,31.65625,213.75
686,2.0,1.3,28.590279,213.98
687,0.0,1.3,39.66898,214.05
688,0.0,1.3,60.89236,214.28
689,4.0,1.3,69.375,214.26
690,0.0,1.3,63.484955,214.32
691,0.0,1.3,71.54282,214.46
692,0.0,1.3,77.19676,214.34
693,0.0,1.3,76.91551,214.23
694,0.0,1.3,78.67593,214.07
695,3.0,1.3,31.527779,213.82
696,5.0,1.3,46.515045,214.14
697,0.0,1.3,39.802082,214.4
698,1.0,1.3,40.844906,214.53
699,0.0,1.1,33.883102,214.51
700,0.0,1.1,36.24537,214.49
701,1.0,1.1,42.62037,214.47
702,0.0,1.1,27.49074,214.45
703,0.0,1.1,34.53472,214.42
704,0.0,1.1,39.64699,214.41
705,0.0,1.1,39.061344,214.36
706,0.0,1.1,29.177084,214.31
707,0.0,1.1,30.359953,214.23
708,0.0,1.1,32.427082,214.1
709,0.0,1.1,18.912037,214.04
710,0.0,1.1,16.862268,214.09
711,0.0,1.1,37.44213,214.1
712,1.0,1.1,37.305557,214.0
713,24.0,1.1,38.780094,214.06
714,0.0,1.1,37.922455,214.62
715,2.0,1.1,40.858795,214.71
